"x","y","elevation","forest","water"
726500,219500,866,65,"No"
726500,220500,424,40,"Yes"
726500,221500,420,4,"Yes"
726500,222500,536,41,"Yes"
726500,223500,805,81,"Yes"
726500,224500,1097,42,"Yes"
726500,225500,1433,25,"No"
726500,226500,1600,7,"No"
726500,227500,1338,31,"No"
726500,228500,1218,46,"Yes"
726500,229500,1362,41,"No"
726500,230500,1345,57,"No"
726500,231500,1344,21,"No"
726500,232500,1202,35,"No"
726500,233500,1091,30,"No"
726500,234500,953,23,"No"
726500,235500,791,45,"No"
726500,236500,637,8,"Yes"
726500,237500,628,4,"Yes"
726500,238500,726,29,"No"
726500,239500,762,51,"No"
726500,240500,847,18,"No"
726500,241500,928,42,"No"
726500,242500,959,64,"No"
726500,243500,917,53,"No"
726500,244500,862,30,"No"
726500,245500,825,23,"No"
726500,246500,812,10,"No"
726500,247500,758,40,"No"
726500,248500,666,38,"Yes"
726500,249500,653,35,"Yes"
726500,250500,752,37,"No"
726500,251500,693,46,"No"
726500,252500,747,55,"No"
726500,253500,670,43,"No"
726500,254500,600,18,"Yes"
726500,255500,636,68,"No"
726500,256500,552,12,"No"
726500,257500,516,13,"Yes"
726500,258500,519,12,"Yes"
726500,259500,534,0,"No"
726500,260500,646,44,"No"
726500,261500,696,18,"No"
726500,262500,631,13,"No"
726500,263500,620,1,"No"
726500,264500,565,14,"No"
726500,265500,520,37,"Yes"
726500,266500,486,2,"No"
726500,267500,464,6,"Yes"
726500,268500,432,11,"Yes"
726500,269500,432,5,"No"
726500,270500,519,20,"No"
726500,271500,650,35,"No"
726500,272500,581,42,"No"
726500,273500,501,0,"No"
726500,274500,501,19,"Yes"
726500,275500,535,17,"No"
726500,276500,559,87,"No"
726500,277500,550,98,"No"
726500,278500,524,39,"No"
726500,279500,459,13,"No"
726500,280500,398,2,"Yes"
726500,281500,396,0,"Yes"
727500,82500,818,9,"No"
727500,83500,738,46,"Yes"
727500,84500,852,64,"No"
727500,85500,1011,11,"No"
727500,104500,1451,27,"No"
727500,105500,1460,39,"No"
727500,106500,1638,0,"No"
727500,109500,1853,26,"No"
727500,110500,1560,64,"No"
727500,111500,1446,90,"Yes"
727500,112500,1505,72,"No"
727500,113500,1112,94,"Yes"
727500,114500,1000,78,"Yes"
727500,115500,1469,79,"No"
727500,116500,1522,84,"No"
727500,117500,1118,94,"No"
727500,118500,1040,96,"No"
727500,119500,1301,98,"No"
727500,120500,672,98,"No"
727500,121500,262,24,"Yes"
727500,122500,554,93,"No"
727500,123500,1178,90,"No"
727500,124500,1489,92,"No"
727500,125500,1385,76,"No"
727500,126500,1320,90,"Yes"
727500,127500,1715,90,"Yes"
727500,128500,1712,91,"No"
727500,129500,1698,81,"Yes"
727500,130500,1918,58,"No"
727500,131500,1930,53,"No"
727500,132500,1854,58,"No"
727500,133500,1884,55,"Yes"
727500,134500,2329,0,"No"
727500,135500,2229,0,"No"
727500,136500,2198,0,"No"
727500,137500,2133,2,"No"
727500,138500,2261,0,"Yes"
727500,139500,2538,0,"No"
727500,140500,2626,0,"No"
727500,141500,2558,0,"No"
727500,142500,2585,0,"No"
727500,143500,2548,0,"No"
727500,144500,2462,0,"No"
727500,145500,2655,0,"No"
727500,146500,2762,0,"No"
727500,147500,2734,0,"No"
727500,148500,2903,0,"No"
727500,149500,2661,0,"No"
727500,150500,2278,0,"Yes"
727500,151500,2435,0,"Yes"
727500,152500,2780,0,"No"
727500,153500,2482,0,"Yes"
727500,154500,2285,0,"Yes"
727500,155500,2104,4,"Yes"
727500,156500,2059,14,"Yes"
727500,157500,1999,0,"Yes"
727500,158500,1898,23,"Yes"
727500,159500,2150,0,"Yes"
727500,160500,2510,0,"No"
727500,161500,2784,0,"No"
727500,162500,2703,0,"No"
727500,163500,2619,0,"No"
727500,164500,2288,0,"Yes"
727500,165500,2120,0,"Yes"
727500,166500,1969,24,"Yes"
727500,167500,1789,41,"No"
727500,168500,1413,33,"Yes"
727500,169500,1370,52,"Yes"
727500,170500,1598,60,"No"
727500,171500,1987,16,"No"
727500,172500,2017,5,"Yes"
727500,173500,2061,0,"No"
727500,174500,2159,0,"No"
727500,175500,1909,8,"Yes"
727500,176500,1697,16,"Yes"
727500,177500,1598,30,"Yes"
727500,178500,1412,17,"No"
727500,179500,1263,37,"No"
727500,180500,794,55,"Yes"
727500,181500,1036,45,"Yes"
727500,182500,1132,13,"Yes"
727500,183500,1423,31,"No"
727500,184500,1442,31,"No"
727500,185500,1323,49,"Yes"
727500,186500,1365,47,"Yes"
727500,187500,1516,49,"Yes"
727500,188500,1913,7,"Yes"
727500,189500,2240,0,"Yes"
727500,190500,2443,0,"No"
727500,191500,2399,0,"Yes"
727500,192500,2277,0,"No"
727500,193500,2007,1,"No"
727500,194500,1442,11,"Yes"
727500,195500,1658,12,"No"
727500,196500,1958,0,"No"
727500,197500,2075,0,"No"
727500,198500,2180,0,"Yes"
727500,199500,2165,0,"No"
727500,200500,2051,2,"No"
727500,201500,2022,6,"No"
727500,202500,2005,2,"No"
727500,203500,2030,4,"No"
727500,204500,1813,11,"No"
727500,205500,1403,82,"No"
727500,206500,741,82,"Yes"
727500,207500,1195,96,"No"
727500,208500,1770,39,"No"
727500,209500,1783,28,"No"
727500,210500,1796,22,"No"
727500,211500,2016,2,"No"
727500,212500,2130,0,"No"
727500,213500,1911,1,"Yes"
727500,214500,1753,5,"No"
727500,215500,1526,21,"No"
727500,216500,1562,2,"No"
727500,217500,1585,25,"No"
727500,218500,1327,56,"No"
727500,219500,920,52,"No"
727500,220500,635,50,"Yes"
727500,221500,419,2,"Yes"
727500,222500,503,42,"Yes"
727500,223500,1108,78,"No"
727500,224500,1346,65,"No"
727500,225500,1376,45,"Yes"
727500,226500,1553,9,"No"
727500,227500,1687,1,"No"
727500,228500,1542,11,"No"
727500,229500,1285,50,"No"
727500,230500,1177,82,"No"
727500,231500,1228,63,"No"
727500,232500,1153,60,"No"
727500,233500,954,40,"No"
727500,234500,810,20,"No"
727500,235500,660,9,"Yes"
727500,236500,652,9,"Yes"
727500,237500,781,33,"No"
727500,238500,889,6,"No"
727500,239500,846,55,"No"
727500,240500,924,16,"No"
727500,241500,936,15,"No"
727500,242500,963,46,"No"
727500,243500,808,33,"No"
727500,244500,744,24,"Yes"
727500,245500,679,31,"Yes"
727500,246500,666,13,"Yes"
727500,247500,646,13,"Yes"
727500,248500,648,28,"Yes"
727500,249500,732,34,"No"
727500,250500,815,21,"No"
727500,251500,686,39,"Yes"
727500,252500,743,62,"No"
727500,253500,657,32,"No"
727500,254500,583,3,"No"
727500,255500,580,14,"No"
727500,256500,521,9,"No"
727500,257500,497,8,"Yes"
727500,258500,530,14,"No"
727500,259500,538,7,"No"
727500,260500,613,37,"No"
727500,261500,683,5,"No"
727500,262500,651,17,"No"
727500,263500,606,20,"No"
727500,264500,556,24,"No"
727500,265500,503,15,"Yes"
727500,266500,509,13,"No"
727500,267500,455,31,"Yes"
727500,268500,435,32,"No"
727500,269500,434,4,"No"
727500,270500,532,7,"No"
727500,271500,662,35,"Yes"
727500,272500,587,58,"No"
727500,273500,513,0,"No"
727500,274500,501,9,"No"
727500,275500,526,1,"No"
727500,276500,555,39,"No"
727500,277500,533,88,"No"
727500,278500,503,31,"No"
727500,279500,421,0,"No"
727500,280500,400,4,"Yes"
728500,84500,913,3,"No"
728500,109500,1993,5,"No"
728500,110500,1877,67,"No"
728500,111500,1778,68,"No"
728500,112500,1749,69,"No"
728500,113500,1289,100,"No"
728500,114500,1120,82,"Yes"
728500,115500,1617,46,"Yes"
728500,116500,1465,97,"Yes"
728500,117500,1174,96,"Yes"
728500,118500,1469,90,"No"
728500,119500,1308,82,"No"
728500,120500,643,99,"No"
728500,121500,271,34,"Yes"
728500,122500,424,65,"No"
728500,123500,1000,74,"No"
728500,124500,1115,90,"No"
728500,125500,874,79,"Yes"
728500,126500,1005,71,"Yes"
728500,127500,1434,91,"No"
728500,128500,1280,72,"No"
728500,129500,1227,82,"No"
728500,130500,1401,76,"No"
728500,131500,1528,71,"No"
728500,132500,1476,78,"Yes"
728500,133500,1533,73,"Yes"
728500,134500,1797,58,"No"
728500,135500,1865,61,"Yes"
728500,136500,1790,43,"No"
728500,137500,1850,62,"No"
728500,138500,1801,42,"Yes"
728500,139500,2006,18,"Yes"
728500,140500,2241,1,"No"
728500,141500,2327,0,"No"
728500,142500,2174,0,"No"
728500,143500,2004,18,"Yes"
728500,144500,1981,18,"Yes"
728500,145500,2149,5,"No"
728500,146500,2353,0,"No"
728500,147500,2341,0,"Yes"
728500,148500,2694,0,"Yes"
728500,149500,2673,0,"No"
728500,150500,2200,11,"Yes"
728500,151500,2313,0,"Yes"
728500,152500,2746,0,"Yes"
728500,153500,2838,0,"No"
728500,154500,2547,0,"No"
728500,155500,2577,0,"Yes"
728500,156500,2515,0,"Yes"
728500,157500,2559,0,"No"
728500,158500,2283,1,"No"
728500,159500,1903,10,"Yes"
728500,160500,2112,3,"Yes"
728500,161500,2475,0,"No"
728500,162500,2532,0,"No"
728500,163500,2752,0,"No"
728500,164500,2725,0,"Yes"
728500,165500,2513,0,"Yes"
728500,166500,2414,0,"No"
728500,167500,2024,19,"No"
728500,168500,1615,64,"Yes"
728500,169500,1330,33,"Yes"
728500,170500,1295,19,"Yes"
728500,171500,1651,50,"No"
728500,172500,1771,7,"Yes"
728500,173500,1895,7,"Yes"
728500,174500,1992,0,"No"
728500,175500,2040,1,"Yes"
728500,176500,1950,0,"No"
728500,177500,1805,4,"No"
728500,178500,1550,7,"No"
728500,179500,1323,11,"Yes"
728500,180500,1106,61,"No"
728500,181500,795,34,"Yes"
728500,182500,982,24,"Yes"
728500,183500,1117,53,"Yes"
728500,184500,1207,43,"Yes"
728500,185500,1386,56,"Yes"
728500,186500,1646,76,"No"
728500,187500,1745,54,"No"
728500,188500,1872,14,"Yes"
728500,189500,2147,0,"No"
728500,190500,2467,0,"No"
728500,191500,2300,0,"No"
728500,192500,1878,0,"Yes"
728500,193500,1651,6,"Yes"
728500,194500,1377,12,"Yes"
728500,195500,1431,60,"Yes"
728500,196500,1580,39,"Yes"
728500,197500,1716,10,"Yes"
728500,198500,2070,0,"No"
728500,199500,2260,0,"No"
728500,200500,2219,0,"No"
728500,201500,2115,1,"No"
728500,202500,2123,0,"Yes"
728500,203500,1936,2,"No"
728500,204500,1503,42,"No"
728500,205500,1016,69,"Yes"
728500,206500,846,83,"No"
728500,207500,1459,79,"No"
728500,208500,1910,12,"Yes"
728500,209500,2109,0,"No"
728500,210500,2226,0,"Yes"
728500,211500,2221,0,"Yes"
728500,212500,2113,0,"No"
728500,213500,1921,5,"No"
728500,214500,1616,25,"No"
728500,215500,1456,39,"Yes"
728500,216500,1225,30,"No"
728500,217500,1260,18,"Yes"
728500,218500,1186,55,"No"
728500,219500,909,49,"No"
728500,220500,674,24,"Yes"
728500,221500,419,0,"Yes"
728500,222500,635,22,"Yes"
728500,223500,965,8,"No"
728500,224500,1280,54,"Yes"
728500,225500,1708,8,"No"
728500,226500,1589,0,"No"
728500,227500,1565,4,"No"
728500,228500,1543,9,"No"
728500,229500,1257,56,"Yes"
728500,230500,1044,56,"Yes"
728500,231500,942,58,"Yes"
728500,232500,871,42,"Yes"
728500,233500,873,39,"Yes"
728500,234500,740,19,"Yes"
728500,235500,666,1,"Yes"
728500,236500,804,20,"No"
728500,237500,985,16,"No"
728500,238500,1008,57,"No"
728500,239500,891,27,"No"
728500,240500,938,32,"No"
728500,241500,905,46,"No"
728500,242500,821,20,"Yes"
728500,243500,693,31,"Yes"
728500,244500,787,31,"Yes"
728500,245500,743,40,"No"
728500,246500,761,24,"No"
728500,247500,702,23,"Yes"
728500,248500,720,21,"No"
728500,249500,739,40,"No"
728500,250500,791,18,"No"
728500,251500,785,64,"No"
728500,252500,705,30,"No"
728500,253500,641,5,"No"
728500,254500,584,7,"No"
728500,255500,539,0,"No"
728500,256500,514,0,"Yes"
728500,257500,495,11,"Yes"
728500,258500,564,27,"No"
728500,259500,540,5,"Yes"
728500,260500,559,17,"No"
728500,261500,675,7,"No"
728500,262500,656,20,"No"
728500,263500,612,11,"No"
728500,264500,549,10,"No"
728500,265500,487,12,"No"
728500,266500,459,7,"No"
728500,267500,440,33,"Yes"
728500,268500,437,3,"Yes"
728500,269500,436,0,"Yes"
728500,270500,522,21,"No"
728500,271500,633,55,"No"
728500,272500,574,22,"No"
728500,273500,529,5,"No"
728500,274500,514,0,"Yes"
728500,275500,534,4,"Yes"
728500,276500,543,55,"No"
728500,277500,510,61,"No"
728500,278500,469,3,"No"
728500,279500,415,0,"No"
728500,280500,398,5,"Yes"
728500,281500,396,0,"Yes"
729500,110500,1954,26,"No"
729500,111500,1638,66,"No"
729500,112500,1414,75,"Yes"
729500,113500,1240,96,"No"
729500,114500,1250,99,"No"
729500,115500,1730,32,"No"
729500,116500,1636,94,"Yes"
729500,117500,1545,79,"Yes"
729500,118500,1604,98,"No"
729500,119500,1225,92,"No"
729500,120500,644,99,"Yes"
729500,121500,296,25,"Yes"
729500,122500,483,66,"Yes"
729500,123500,861,68,"No"
729500,124500,713,66,"Yes"
729500,125500,1123,79,"No"
729500,126500,1054,82,"Yes"
729500,127500,945,84,"Yes"
729500,128500,986,66,"Yes"
729500,129500,1050,45,"Yes"
729500,130500,1134,72,"Yes"
729500,131500,1065,51,"Yes"
729500,132500,1068,58,"Yes"
729500,133500,1123,66,"Yes"
729500,134500,1146,58,"Yes"
729500,135500,1195,72,"Yes"
729500,136500,1237,60,"Yes"
729500,137500,1271,53,"Yes"
729500,138500,1344,56,"Yes"
729500,139500,1557,87,"Yes"
729500,140500,1683,78,"No"
729500,141500,1695,66,"No"
729500,142500,1785,41,"No"
729500,143500,1633,27,"Yes"
729500,144500,1896,13,"Yes"
729500,145500,2206,8,"Yes"
729500,146500,2060,7,"Yes"
729500,147500,2299,0,"Yes"
729500,148500,2666,0,"No"
729500,149500,2819,0,"No"
729500,150500,2333,1,"Yes"
729500,151500,1952,7,"Yes"
729500,152500,2385,4,"Yes"
729500,153500,2568,0,"Yes"
729500,154500,2882,0,"No"
729500,155500,2855,0,"Yes"
729500,156500,2872,0,"Yes"
729500,157500,2680,0,"No"
729500,158500,2393,0,"No"
729500,159500,2081,5,"Yes"
729500,160500,1794,29,"Yes"
729500,161500,2074,1,"Yes"
729500,162500,2307,0,"Yes"
729500,163500,2420,0,"Yes"
729500,164500,2666,0,"Yes"
729500,165500,2792,0,"No"
729500,166500,2326,0,"Yes"
729500,167500,2029,5,"Yes"
729500,168500,2023,8,"No"
729500,169500,1564,71,"Yes"
729500,170500,1237,31,"Yes"
729500,171500,1358,11,"Yes"
729500,172500,1576,12,"Yes"
729500,173500,1694,13,"Yes"
729500,174500,1746,11,"No"
729500,175500,1822,0,"No"
729500,176500,1998,2,"No"
729500,177500,1855,2,"Yes"
729500,178500,1594,9,"No"
729500,179500,1397,13,"Yes"
729500,180500,1197,19,"Yes"
729500,181500,784,48,"Yes"
729500,182500,914,54,"Yes"
729500,183500,1195,38,"No"
729500,184500,1528,36,"No"
729500,185500,1821,25,"No"
729500,186500,2112,8,"No"
729500,187500,2095,4,"Yes"
729500,188500,2124,3,"No"
729500,189500,2232,0,"No"
729500,190500,2479,0,"No"
729500,191500,2699,0,"No"
729500,192500,2465,0,"No"
729500,193500,2127,0,"No"
729500,194500,1709,16,"No"
729500,195500,1240,15,"Yes"
729500,196500,1227,28,"No"
729500,197500,1599,27,"No"
729500,198500,1850,5,"Yes"
729500,199500,1996,0,"Yes"
729500,200500,1941,0,"No"
729500,201500,1661,5,"Yes"
729500,202500,1924,1,"No"
729500,203500,1682,24,"No"
729500,204500,1252,83,"No"
729500,205500,817,43,"Yes"
729500,206500,1242,85,"No"
729500,207500,1853,31,"No"
729500,208500,2181,0,"Yes"
729500,209500,2280,0,"Yes"
729500,210500,2256,0,"No"
729500,211500,2137,0,"No"
729500,212500,1861,1,"Yes"
729500,213500,1817,6,"No"
729500,214500,2035,0,"No"
729500,215500,1957,0,"No"
729500,216500,1788,8,"No"
729500,217500,1461,28,"No"
729500,218500,1119,34,"No"
729500,219500,900,56,"No"
729500,220500,533,30,"Yes"
729500,221500,419,0,"Yes"
729500,222500,727,51,"Yes"
729500,223500,946,6,"Yes"
729500,224500,1159,8,"Yes"
729500,225500,1492,7,"No"
729500,226500,1445,27,"No"
729500,227500,1363,64,"No"
729500,228500,1465,35,"Yes"
729500,229500,1405,16,"No"
729500,230500,1323,53,"No"
729500,231500,1084,60,"No"
729500,232500,1104,28,"No"
729500,233500,1000,62,"No"
729500,234500,749,2,"No"
729500,235500,714,27,"No"
729500,236500,924,32,"No"
729500,237500,1068,37,"No"
729500,238500,1080,34,"No"
729500,239500,940,49,"No"
729500,240500,848,30,"No"
729500,241500,854,52,"No"
729500,242500,756,31,"No"
729500,243500,695,28,"Yes"
729500,244500,907,34,"No"
729500,245500,817,33,"No"
729500,246500,793,30,"No"
729500,247500,737,39,"Yes"
729500,248500,731,33,"No"
729500,249500,797,27,"No"
729500,250500,780,32,"No"
729500,251500,763,51,"No"
729500,252500,681,42,"No"
729500,253500,641,6,"No"
729500,254500,604,3,"Yes"
729500,255500,543,28,"Yes"
729500,256500,507,7,"Yes"
729500,257500,494,6,"Yes"
729500,258500,570,17,"Yes"
729500,259500,561,7,"No"
729500,260500,554,3,"No"
729500,261500,669,23,"No"
729500,262500,638,24,"No"
729500,263500,599,34,"No"
729500,264500,520,48,"No"
729500,265500,480,3,"No"
729500,266500,446,29,"Yes"
729500,267500,444,11,"Yes"
729500,268500,439,0,"Yes"
729500,269500,441,0,"Yes"
729500,270500,510,5,"No"
729500,271500,578,16,"No"
729500,272500,559,12,"No"
729500,273500,547,36,"No"
729500,274500,535,0,"No"
729500,275500,535,8,"Yes"
729500,276500,534,73,"No"
729500,277500,505,47,"No"
729500,278500,450,5,"No"
729500,279500,403,2,"Yes"
729500,280500,398,0,"Yes"
730500,110500,1913,4,"No"
730500,111500,1826,33,"No"
730500,112500,1704,70,"No"
730500,113500,1599,69,"No"
730500,114500,1416,90,"Yes"
730500,115500,1882,22,"No"
730500,116500,1981,34,"No"
730500,117500,1750,65,"No"
730500,118500,1334,93,"Yes"
730500,119500,1040,90,"Yes"
730500,120500,647,99,"No"
730500,121500,338,47,"Yes"
730500,122500,402,43,"Yes"
730500,123500,735,90,"Yes"
730500,124500,772,72,"No"
730500,125500,1304,57,"No"
730500,126500,1653,96,"No"
730500,127500,1602,91,"No"
730500,128500,1543,86,"No"
730500,129500,1605,78,"No"
730500,130500,1623,85,"Yes"
730500,131500,1405,77,"No"
730500,132500,1490,80,"Yes"
730500,133500,1577,79,"Yes"
730500,134500,1549,70,"Yes"
730500,135500,1467,57,"Yes"
730500,136500,1450,43,"Yes"
730500,137500,1459,60,"Yes"
730500,138500,1660,44,"Yes"
730500,139500,1579,52,"Yes"
730500,140500,1508,55,"Yes"
730500,141500,1546,55,"Yes"
730500,142500,1537,55,"Yes"
730500,143500,1718,63,"Yes"
730500,144500,2127,7,"Yes"
730500,145500,2607,0,"Yes"
730500,146500,2558,0,"Yes"
730500,147500,2757,0,"No"
730500,148500,2491,0,"Yes"
730500,149500,2550,0,"No"
730500,150500,2718,0,"No"
730500,151500,2166,0,"Yes"
730500,152500,1825,5,"Yes"
730500,153500,2201,2,"Yes"
730500,154500,2702,0,"No"
730500,155500,2685,0,"Yes"
730500,156500,2743,0,"No"
730500,157500,2644,0,"No"
730500,158500,2432,0,"Yes"
730500,159500,2348,0,"No"
730500,160500,2024,21,"No"
730500,161500,1764,30,"Yes"
730500,162500,1958,7,"Yes"
730500,163500,2151,1,"Yes"
730500,164500,2364,0,"No"
730500,165500,2617,0,"No"
730500,166500,2546,0,"Yes"
730500,167500,2464,0,"No"
730500,168500,2069,3,"No"
730500,169500,1719,45,"Yes"
730500,170500,1342,65,"Yes"
730500,171500,1262,35,"Yes"
730500,172500,1288,56,"Yes"
730500,173500,1409,5,"Yes"
730500,174500,1562,15,"Yes"
730500,175500,1614,2,"No"
730500,176500,1776,20,"No"
730500,177500,1985,3,"Yes"
730500,178500,1708,9,"No"
730500,179500,1534,24,"No"
730500,180500,1247,9,"No"
730500,181500,954,56,"Yes"
730500,182500,821,30,"Yes"
730500,183500,1130,71,"No"
730500,184500,1506,32,"No"
730500,185500,1840,9,"No"
730500,186500,2107,0,"No"
730500,187500,2168,0,"Yes"
730500,188500,1985,0,"Yes"
730500,189500,2062,0,"Yes"
730500,190500,2287,0,"No"
730500,191500,2544,0,"Yes"
730500,192500,2859,0,"No"
730500,193500,2825,0,"No"
730500,194500,2022,1,"Yes"
730500,195500,1457,21,"Yes"
730500,196500,1108,21,"Yes"
730500,197500,1291,23,"No"
730500,198500,1610,26,"No"
730500,199500,1621,13,"Yes"
730500,200500,1622,29,"No"
730500,201500,1451,33,"Yes"
730500,202500,1565,21,"No"
730500,203500,1244,47,"No"
730500,204500,837,31,"Yes"
730500,205500,940,21,"Yes"
730500,206500,1237,73,"Yes"
730500,207500,1723,28,"No"
730500,208500,2057,3,"Yes"
730500,209500,2097,1,"No"
730500,210500,2003,4,"No"
730500,211500,1864,0,"Yes"
730500,212500,2031,1,"No"
730500,213500,1712,23,"Yes"
730500,214500,1788,4,"No"
730500,215500,1729,0,"No"
730500,216500,1511,32,"No"
730500,217500,1156,55,"No"
730500,218500,947,37,"Yes"
730500,219500,745,30,"No"
730500,220500,419,14,"Yes"
730500,221500,419,4,"Yes"
730500,222500,796,71,"Yes"
730500,223500,1083,16,"No"
730500,224500,1187,24,"No"
730500,225500,1363,26,"No"
730500,226500,1347,44,"No"
730500,227500,1208,86,"No"
730500,228500,1224,47,"No"
730500,229500,1222,50,"Yes"
730500,230500,1255,46,"No"
730500,231500,1104,40,"No"
730500,232500,979,14,"No"
730500,233500,853,17,"No"
730500,234500,733,19,"Yes"
730500,235500,846,14,"No"
730500,236500,1037,17,"No"
730500,237500,1095,47,"No"
730500,238500,1060,38,"No"
730500,239500,978,12,"No"
730500,240500,850,23,"No"
730500,241500,792,37,"No"
730500,242500,799,34,"Yes"
730500,243500,765,24,"Yes"
730500,244500,975,66,"No"
730500,245500,911,43,"No"
730500,246500,787,38,"No"
730500,247500,798,37,"No"
730500,248500,763,30,"No"
730500,249500,856,49,"No"
730500,250500,831,76,"No"
730500,251500,759,44,"Yes"
730500,252500,643,25,"No"
730500,253500,625,10,"No"
730500,254500,576,25,"Yes"
730500,255500,557,22,"Yes"
730500,256500,526,45,"No"
730500,257500,490,7,"Yes"
730500,258500,578,60,"Yes"
730500,259500,570,49,"No"
730500,260500,559,8,"Yes"
730500,261500,580,2,"No"
730500,262500,597,11,"No"
730500,263500,572,12,"No"
730500,264500,541,39,"No"
730500,265500,451,11,"Yes"
730500,266500,445,59,"Yes"
730500,267500,450,7,"No"
730500,268500,446,6,"Yes"
730500,269500,449,0,"No"
730500,270500,505,5,"No"
730500,271500,552,3,"No"
730500,272500,562,26,"No"
730500,273500,573,0,"No"
730500,274500,554,3,"No"
730500,275500,535,26,"No"
730500,276500,521,75,"Yes"
730500,277500,486,41,"No"
730500,278500,424,1,"No"
730500,279500,404,4,"Yes"
731500,112500,1970,5,"No"
731500,113500,1700,81,"No"
731500,114500,1678,90,"Yes"
731500,115500,2036,47,"No"
731500,116500,1864,51,"No"
731500,117500,1671,91,"Yes"
731500,118500,1450,95,"No"
731500,119500,906,94,"No"
731500,120500,608,89,"Yes"
731500,121500,700,93,"No"
731500,122500,326,40,"Yes"
731500,123500,441,54,"Yes"
731500,124500,789,58,"No"
731500,125500,1052,65,"No"
731500,126500,1350,90,"No"
731500,127500,1616,94,"No"
731500,128500,2007,52,"No"
731500,129500,2149,18,"No"
731500,130500,2156,22,"No"
731500,131500,2087,31,"No"
731500,132500,1859,52,"No"
731500,133500,2060,40,"Yes"
731500,134500,2050,43,"Yes"
731500,135500,1826,80,"Yes"
731500,136500,1916,46,"Yes"
